path,size,category,keep_or_exclude,release_destination,reason,license_status,contains_old_name,contains_hardcoded_path,contains_sensitive_information
RAG_Baselines/GraphRAG/packages/graphrag-vectors/example_notebooks/lancedb.ipynb,12135,third_party,exclude,,external RAG repository or asset,third_party_license_unclear_or_external,false,false,false
RAG_Baselines/GraphRAG/packages/graphrag-vectors/graphrag_vectors/azure_ai_search.py,13179,third_party,exclude,,external RAG repository or asset,third_party_license_unclear_or_external,false,false,true
RAG_Baselines/GraphRAG/packages/graphrag-vectors/graphrag_vectors/cosmosdb.py,15763,third_party,exclude,,external RAG repository or asset,third_party_license_unclear_or_external,false,false,false
RAG_Baselines/GraphRAG/packages/graphrag-vectors/graphrag_vectors/filtering.py,12149,third_party,exclude,,external RAG repository or asset,third_party_license_unclear_or_external,false,false,false
RAG_Baselines/GraphRAG/packages/graphrag-vectors/graphrag_vectors/index_schema.py,1630,third_party,exclude,,external RAG repository or asset,third_party_license_unclear_or_external,false,false,false
RAG_Baselines/GraphRAG/packages/graphrag-vectors/graphrag_vectors/lancedb.py,10142,third_party,exclude,,external RAG repository or asset,third_party_license_unclear_or_external,false,false,false
RAG_Baselines/GraphRAG/packages/graphrag-vectors/graphrag_vectors/timestamp.py,2875,third_party,exclude,,external RAG repository or asset,third_party_license_unclear_or_external,false,false,false
RAG_Baselines/GraphRAG/packages/graphrag-vectors/graphrag_vectors/types.py,199,third_party,exclude,,external RAG repository or asset,third_party_license_unclear_or_external,false,false,false
RAG_Baselines/GraphRAG/packages/graphrag-vectors/graphrag_vectors/vector_store.py,7058,third_party,exclude,,external RAG repository or asset,third_party_license_unclear_or_external,false,false,false
RAG_Baselines/GraphRAG/packages/graphrag-vectors/graphrag_vectors/vector_store_config.py,1754,third_party,exclude,,external RAG repository or asset,third_party_license_unclear_or_external,false,false,true
RAG_Baselines/GraphRAG/packages/graphrag-vectors/graphrag_vectors/vector_store_factory.py,3447,third_party,exclude,,external RAG repository or asset,third_party_license_unclear_or_external,false,false,false
RAG_Baselines/GraphRAG/packages/graphrag-vectors/graphrag_vectors/vector_store_type.py,301,third_party,exclude,,external RAG repository or asset,third_party_license_unclear_or_external,false,false,false
RAG_Baselines/GraphRAG/packages/graphrag-vectors/graphrag_vectors/__init__.py,1237,third_party,exclude,,external RAG repository or asset,third_party_license_unclear_or_external,false,false,false
RAG_Baselines/GraphRAG/packages/graphrag-vectors/graphrag_vectors/__pycache__/filtering.cpython-313.pyc,16487,cache,exclude,,python bytecode cache,not_release_artifact,false,false,false
RAG_Baselines/GraphRAG/packages/graphrag-vectors/graphrag_vectors/__pycache__/index_schema.cpython-313.pyc,2520,cache,exclude,,python bytecode cache,not_release_artifact,false,false,false
RAG_Baselines/GraphRAG/packages/graphrag-vectors/graphrag_vectors/__pycache__/timestamp.cpython-313.pyc,3406,cache,exclude,,python bytecode cache,not_release_artifact,false,false,false
RAG_Baselines/GraphRAG/packages/graphrag-vectors/graphrag_vectors/__pycache__/types.cpython-313.pyc,397,cache,exclude,,python bytecode cache,not_release_artifact,false,false,false
RAG_Baselines/GraphRAG/packages/graphrag-vectors/graphrag_vectors/__pycache__/vector_store.cpython-313.pyc,8981,cache,exclude,,python bytecode cache,not_release_artifact,false,false,false
RAG_Baselines/GraphRAG/packages/graphrag-vectors/graphrag_vectors/__pycache__/vector_store_config.cpython-313.pyc,2143,cache,exclude,,python bytecode cache,not_release_artifact,false,false,false
RAG_Baselines/GraphRAG/packages/graphrag-vectors/graphrag_vectors/__pycache__/vector_store_factory.cpython-313.pyc,4056,cache,exclude,,python bytecode cache,not_release_artifact,false,false,false
RAG_Baselines/GraphRAG/packages/graphrag-vectors/graphrag_vectors/__pycache__/vector_store_type.cpython-313.pyc,697,cache,exclude,,python bytecode cache,not_release_artifact,false,false,false
RAG_Baselines/GraphRAG/packages/graphrag-vectors/graphrag_vectors/__pycache__/__init__.cpython-313.pyc,1256,cache,exclude,,python bytecode cache,not_release_artifact,false,false,false
RAG_Baselines/GraphRAG/packages/graphrag-vectors/example_notebooks/data/embeddings.text_unit_text.parquet,949332,third_party,exclude,,external RAG repository or asset,third_party_license_unclear_or_external,false,false,false
RAG_Baselines/GraphRAG/packages/graphrag-vectors/example_notebooks/data/text_units.parquet,126447,third_party,exclude,,external RAG repository or asset,third_party_license_unclear_or_external,false,false,false
RAG_Baselines/GraphRAG/packages/graphrag-storage/example_notebooks/basic_storage_example.ipynb,2193,third_party,exclude,,external RAG repository or asset,third_party_license_unclear_or_external,false,false,false
RAG_Baselines/GraphRAG/packages/graphrag-storage/example_notebooks/custom_storage_example.ipynb,5422,third_party,exclude,,external RAG repository or asset,third_party_license_unclear_or_external,false,false,false
RAG_Baselines/GraphRAG/packages/graphrag-storage/graphrag_storage/azure_blob_storage.py,10037,third_party,exclude,,external RAG repository or asset,third_party_license_unclear_or_external,false,false,false
RAG_Baselines/GraphRAG/packages/graphrag-storage/graphrag_storage/azure_cosmos_storage.py,11935,third_party,exclude,,external RAG repository or asset,third_party_license_unclear_or_external,false,false,false
RAG_Baselines/GraphRAG/packages/graphrag-storage/graphrag_storage/file_storage.py,5037,third_party,exclude,,external RAG repository or asset,third_party_license_unclear_or_external,false,false,false
RAG_Baselines/GraphRAG/packages/graphrag-storage/graphrag_storage/memory_storage.py,2757,third_party,exclude,,external RAG repository or asset,third_party_license_unclear_or_external,false,false,false
RAG_Baselines/GraphRAG/packages/graphrag-storage/graphrag_storage/py.typed,0,third_party,exclude,,external RAG repository or asset,third_party_license_unclear_or_external,false,false,false
RAG_Baselines/GraphRAG/packages/graphrag-storage/graphrag_storage/storage.py,3476,third_party,exclude,,external RAG repository or asset,third_party_license_unclear_or_external,false,false,false
RAG_Baselines/GraphRAG/packages/graphrag-storage/graphrag_storage/storage_config.py,1427,third_party,exclude,,external RAG repository or asset,third_party_license_unclear_or_external,false,false,false
RAG_Baselines/GraphRAG/packages/graphrag-storage/graphrag_storage/storage_factory.py,2486,third_party,exclude,,external RAG repository or asset,third_party_license_unclear_or_external,false,false,false
RAG_Baselines/GraphRAG/packages/graphrag-storage/graphrag_storage/storage_type.py,306,third_party,exclude,,external RAG repository or asset,third_party_license_unclear_or_external,false,false,false
RAG_Baselines/GraphRAG/packages/graphrag-storage/graphrag_storage/__init__.py,550,third_party,exclude,,external RAG repository or asset,third_party_license_unclear_or_external,false,false,false
RAG_Baselines/GraphRAG/packages/graphrag-storage/graphrag_storage/tables/cosmos_table.py,6430,third_party,exclude,,external RAG repository or asset,third_party_license_unclear_or_external,false,false,false
RAG_Baselines/GraphRAG/packages/graphrag-storage/graphrag_storage/tables/cosmos_table_provider.py,18685,third_party,exclude,,external RAG repository or asset,third_party_license_unclear_or_external,false,false,false
RAG_Baselines/GraphRAG/packages/graphrag-storage/graphrag_storage/tables/csv_table.py,7152,third_party,exclude,,external RAG repository or asset,third_party_license_unclear_or_external,false,false,false
RAG_Baselines/GraphRAG/packages/graphrag-storage/graphrag_storage/tables/csv_table_provider.py,5059,third_party,exclude,,external RAG repository or asset,third_party_license_unclear_or_external,false,false,false
RAG_Baselines/GraphRAG/packages/graphrag-storage/graphrag_storage/tables/parquet_table.py,5298,third_party,exclude,,external RAG repository or asset,third_party_license_unclear_or_external,false,false,false
RAG_Baselines/GraphRAG/packages/graphrag-storage/graphrag_storage/tables/parquet_table_provider.py,4743,third_party,exclude,,external RAG repository or asset,third_party_license_unclear_or_external,false,false,false
RAG_Baselines/GraphRAG/packages/graphrag-storage/graphrag_storage/tables/table.py,3296,third_party,exclude,,external RAG repository or asset,third_party_license_unclear_or_external,false,false,false
RAG_Baselines/GraphRAG/packages/graphrag-storage/graphrag_storage/tables/table_provider.py,3309,third_party,exclude,,external RAG repository or asset,third_party_license_unclear_or_external,false,false,false
RAG_Baselines/GraphRAG/packages/graphrag-storage/graphrag_storage/tables/table_provider_config.py,1081,third_party,exclude,,external RAG repository or asset,third_party_license_unclear_or_external,false,false,false
RAG_Baselines/GraphRAG/packages/graphrag-storage/graphrag_storage/tables/table_provider_factory.py,3807,third_party,exclude,,external RAG repository or asset,third_party_license_unclear_or_external,false,false,false
RAG_Baselines/GraphRAG/packages/graphrag-storage/graphrag_storage/tables/table_type.py,290,third_party,exclude,,external RAG repository or asset,third_party_license_unclear_or_external,false,false,false
RAG_Baselines/GraphRAG/packages/graphrag-storage/graphrag_storage/tables/__init__.py,234,third_party,exclude,,external RAG repository or asset,third_party_license_unclear_or_external,false,false,false
RAG_Baselines/GraphRAG/packages/graphrag-storage/graphrag_storage/__pycache__/storage.cpython-313.pyc,4594,cache,exclude,,python bytecode cache,not_release_artifact,false,false,false
RAG_Baselines/GraphRAG/packages/graphrag-storage/graphrag_storage/__pycache__/storage_config.cpython-313.pyc,1785,cache,exclude,,python bytecode cache,not_release_artifact,false,false,false
RAG_Baselines/GraphRAG/packages/graphrag-storage/graphrag_storage/__pycache__/storage_factory.cpython-313.pyc,3315,cache,exclude,,python bytecode cache,not_release_artifact,false,false,false
RAG_Baselines/GraphRAG/packages/graphrag-storage/graphrag_storage/__pycache__/storage_type.cpython-313.pyc,699,cache,exclude,,python bytecode cache,not_release_artifact,false,false,false
RAG_Baselines/GraphRAG/packages/graphrag-storage/graphrag_storage/__pycache__/__init__.cpython-313.pyc,688,cache,exclude,,python bytecode cache,not_release_artifact,false,false,false
RAG_Baselines/GraphRAG/packages/graphrag-storage/graphrag_storage/tables/__pycache__/table.cpython-313.pyc,4149,cache,exclude,,python bytecode cache,not_release_artifact,false,false,false
RAG_Baselines/GraphRAG/packages/graphrag-storage/graphrag_storage/tables/__pycache__/table_provider.cpython-313.pyc,4012,cache,exclude,,python bytecode cache,not_release_artifact,false,false,false
RAG_Baselines/GraphRAG/packages/graphrag-storage/graphrag_storage/tables/__pycache__/__init__.cpython-313.pyc,421,cache,exclude,,python bytecode cache,not_release_artifact,false,false,false
RAG_Baselines/GraphRAG/packages/graphrag-llm/example_notebooks/basic_completion_example.ipynb,4012,third_party,exclude,,external RAG repository or asset,third_party_license_unclear_or_external,false,false,false
RAG_Baselines/GraphRAG/packages/graphrag-llm/example_notebooks/basic_embedding_example.ipynb,3069,third_party,exclude,,external RAG repository or asset,third_party_license_unclear_or_external,false,false,false
RAG_Baselines/GraphRAG/packages/graphrag-llm/graphrag_llm/py.typed,0,third_party,exclude,,external RAG repository or asset,third_party_license_unclear_or_external,false,false,false
RAG_Baselines/GraphRAG/packages/graphrag-llm/graphrag_llm/README.md,2508,third_party,exclude,,external RAG repository or asset,third_party_license_unclear_or_external,false,false,true
RAG_Baselines/GraphRAG/packages/graphrag-llm/graphrag_llm/__init__.py,167,third_party,exclude,,external RAG repository or asset,third_party_license_unclear_or_external,false,false,false
RAG_Baselines/GraphRAG/packages/graphrag-llm/notebooks/01_basic.ipynb,12920,third_party,exclude,,external RAG repository or asset,third_party_license_unclear_or_external,false,false,false
RAG_Baselines/GraphRAG/packages/graphrag-llm/notebooks/02_encoding_decoding.ipynb,4963,third_party,exclude,,external RAG repository or asset,third_party_license_unclear_or_external,false,false,false
